"","lat","long","Consequence.x","Arrondissement","an","mois","jour","Tranche_horaire","Agglomeration","intersection","Collision","Luminosite","Meteo","Route","Circulation","Profil.route","Plan.route","Surface","Lieu","Situation","Consequence.y","Genre","age","Contexte","Securite.equip","Equipement.secu","Obstacle.mobile","Choc.subi","Region"
"1116",48.8846,2.34717,"Blesse leger",18,2016,"mai","samedi","Soir","En agglomeration","Intersection en T","Deux vehicules - frontale","Plein jour","Normale","Voie communale ","A sens unique","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",32,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1117",48.8846,2.34717,"Indemne",18,2016,"mai","samedi","Soir","En agglomeration","Intersection en T","Deux vehicules - frontale","Plein jour","Normale","Voie communale ","A sens unique","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",21,"Non renseigne","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1118",48.8846,2.34717,"Indemne",18,2016,"mai","samedi","Soir","En agglomeration","Intersection en T","Deux vehicules - frontale","Plein jour","Normale","Voie communale ","A sens unique","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",32,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1119",48.8847,2.39446,"Blesse leger",19,2017,"juin","mercredi","Soir","En agglomeration","Hors intersection","Sans collision","Plein jour","Autre","Voie communale ","Valeur inconnue","Pente","Partie rectiligne","Inondee","Valeur inconnue","Valeur inconnue","Blesse leger","Homme",29,"Domicile – travail ","Oui","Casque","Aucun","Cote droit","Ile-de-France"
"1120",48.8849,2.32986,"Indemne",18,2016,"aout","samedi","Soir","En agglomeration","Hors intersection","Autre collision","Nuit sans eclairage public allume","Pluie legere","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",20,"Non renseigne","Oui","Casque","Pieton","Avant","Ile-de-France"
"1121",48.8849,2.36985,"Blesse leger",19,2018,"juin","dimanche","Soir","En agglomeration","Hors intersection","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",29,"Promenade - loisirs","Oui","Casque","Aucun","Avant","Ile-de-France"
"1122",48.885,2.34948,"Blesse hospitalise",18,2017,"mai","mardi","Apres-midi","En agglomeration","Hors intersection","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",21,"Non renseigne","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1123",48.885,2.34948,"Blesse hospitalise",18,2017,"avril","mercredi","","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse hospitalise","Homme",73,"Valeur inconnue","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1124",48.885,2.34948,"Blesse leger",18,2017,"mai","mardi","Apres-midi","En agglomeration","Hors intersection","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",21,"Non renseigne","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1125",48.885,2.34948,"Blesse leger",18,2017,"avril","mercredi","","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse hospitalise","Homme",73,"Valeur inconnue","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1126",48.885,2.38326,"Blesse leger",19,2018,"juin","jeudi","Soir","En agglomeration","Intersection en X","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Pente","Partie rectiligne","Normale","Voie ferree","Aucun","Blesse leger","Homme",22,"Non renseigne","Oui","Casque","Vehicule","Arriere gauche","Ile-de-France"
"1127",48.8853,2.34948,"Blesse leger",18,2016,"mars","mardi","Soir","En agglomeration","Intersection en Y","Deux vehicules - par le cote","Crepuscule ou aube","Pluie legere","Voie communale ","A sens unique","Pente","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Homme",28,"Non renseigne","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1128",48.8853,2.34948,"Blesse leger",18,2016,"janvier","dimanche","Apres-midi","En agglomeration","Intersection en T","Sans collision","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",33,"Non renseigne","Oui","Casque","Aucun","Aucun","Ile-de-France"
"1129",48.8853,2.34948,"Blesse leger",18,2016,"janvier","vendredi","Soir","En agglomeration","Intersection en T","Sans collision","Nuit sans eclairage public allume","Pluie legere","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Femme",26,"Promenade - loisirs","Oui","Casque","Aucun","Avant","Ile-de-France"
"1130",48.8853,2.37185,"Blesse hospitalise",19,2016,"juillet","jeudi","Soir","En agglomeration","Intersection en T","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse hospitalise","Homme",49,"Promenade - loisirs","Oui","Casque","Vehicule","Avant droit","Ile-de-France"
"1131",48.8854,2.3567,"Blesse leger",18,2016,"avril","vendredi","Matin","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Non renseigne","Non renseigne","Non renseigne","Valeur inconnue","Aucun","Blesse leger","Femme",38,"Non renseigne","Oui","Casque","Pieton","Aucun","Ile-de-France"
"1132",48.8854,2.37496,"Indemne",19,2017,"mai","mardi","Soir","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Indemne","Homme",25,"Domicile – ecole","Oui","Casque","Pieton","Avant","Ile-de-France"
"1133",48.8855,2.34735,"Indemne",18,2017,"novembre","mardi","","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",42,"Domicile – travail ","Oui","Casque","Pieton","Cote droit","Ile-de-France"
"1134",48.8855,2.34946,"Blesse leger",18,2016,"mai","lundi","Apres-midi","En agglomeration","Intersection en Y","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",33,"Non renseigne","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1135",48.8857,2.33121,"Blesse leger",18,2017,"septembre","mercredi","","En agglomeration","Intersection en Y","Autre collision","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",30,"Domicile – travail ","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1136",48.8857,2.37091,"Blesse leger",19,2016,"novembre","jeudi","Soir","En agglomeration","Intersection en X","Deux vehicules - par le cote","Nuit sans eclairage public allume","Pluie legere","Voie communale ","A sens unique","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Homme",13,"Promenade - loisirs","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1137",48.8857,2.37091,"Blesse leger",19,2016,"septembre","mardi","","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",50,"Promenade - loisirs","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1138",48.8858,2.32635,"Indemne",18,2016,"novembre","lundi","Apres-midi","En agglomeration","Intersection en X","Autre collision","Plein jour","Temps couvert","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Indemne","Homme",16,"Promenade - loisirs","Oui","Casque","Pieton","Avant","Ile-de-France"
"1139",48.8859,2.3822,"Blesse leger",19,2016,"avril","mercredi","Apres-midi","En agglomeration","Intersection a plus de 4 branches","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",67,"Domicile – travail ","Oui","Casque","Vehicule","Cote droit","Ile-de-France"
"1140",48.8859,2.3822,"Blesse leger",19,2017,"juin","mercredi","Soir","En agglomeration","Intersection en X","Deux vehicules - par le cote","Crepuscule ou aube","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",56,"Non renseigne","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"1141",48.886,2.35658,"Blesse leger",18,2016,"janvier","mercredi","Apres-midi","En agglomeration","Intersection en X","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Voie ferree","Aucun","Blesse leger","Homme",37,"Promenade - loisirs","Oui","Casque","Vehicule","Arriere gauche","Ile-de-France"
"1142",48.886,2.39808,"Blesse leger",19,2017,"juin","vendredi","","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Femme",26,"Non renseigne","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"1143",48.8861,2.37142,"Indemne",19,2018,"mai","jeudi","Apres-midi","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",22,"Non renseigne","Oui","Casque","Pieton","Avant","Ile-de-France"
"1144",48.8861,2.38305,"Blesse leger",19,2017,"decembre","samedi","Matin","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",34,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1145",48.8862,2.34951,"Blesse leger",18,2017,"decembre","jeudi","Apres-midi","En agglomeration","Hors intersection","Autre collision","Plein jour","Temps couvert","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",36,"Valeur inconnue","Oui","Casque","Pieton","Avant","Ile-de-France"
"1146",48.8862,2.39647,"Blesse leger",19,2017,"novembre","jeudi","Soir","En agglomeration","Place","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Bretelle d’echangeur ou de raccordement Inondee","Sur trottoir","Blesse leger","Homme",43,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1147",48.8865,2.36923,"Blesse leger",19,2018,"janvier","mardi","Apres-midi","En agglomeration","Intersection en X","Autre collision","Crepuscule ou aube","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Sur trottoir","Blesse leger","Homme",55,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1148",48.8866,2.33262,"Indemne",18,2016,"avril","jeudi","Soir","En agglomeration","Intersection a plus de 4 branches","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Indemne","Homme",20,"Utilisation professionnelle","Oui","Casque","Pieton","Avant","Ile-de-France"
"1149",48.8866,2.34954,"Blesse leger",18,2017,"mai","jeudi","Soir","En agglomeration","Intersection en X","Deux vehicules - par l'arriere","Plein jour","Pluie forte","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Homme",30,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1150",48.8868,2.37224,"Blesse leger",19,2016,"octobre","lundi","Soir","En agglomeration","Hors intersection","Deux vehicules - par l'arriere","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",25,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1151",48.8868,2.38552,"Blesse leger",19,2017,"novembre","mardi","Soir","En agglomeration","Hors intersection","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","Valeur inconnue","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",57,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1152",48.8868,2.38552,"Blesse leger",19,2017,"novembre","mardi","Soir","En agglomeration","Hors intersection","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","Valeur inconnue","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Indemne","Femme",33,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1153",48.8868,2.38552,"Indemne",19,2017,"novembre","mardi","Soir","En agglomeration","Hors intersection","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","Valeur inconnue","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",57,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1154",48.8868,2.38552,"Indemne",19,2017,"novembre","mardi","Soir","En agglomeration","Hors intersection","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","Valeur inconnue","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Indemne","Femme",33,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"1155",48.8869,2.32584,"Indemne",18,2017,"avril","samedi","Soir","En agglomeration","Hors intersection","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",29,"Domicile – travail ","Oui","Casque","Pieton","Aucun","Ile-de-France"
"1156",48.8869,2.35194,"Indemne",18,2016,"fevrier","samedi","Apres-midi","En agglomeration","Hors intersection","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Indemne","Homme",23,"Domicile – travail ","Oui","Casque","Pieton","Avant","Ile-de-France"
"1157",48.8869,2.37239,"Blesse leger",19,2016,"mars","samedi","Matin","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",44,"Non renseigne","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"1158",48.8869,2.37784,"Blesse leger",19,2018,"mai","mardi","","En agglomeration","Hors intersection","Autre collision","Plein jour","Temps couvert","Voie communale ","Valeur inconnue","Plat","Partie rectiligne","Mouillee","Carrefour amenage","Sur accotement","Blesse leger","Femme",27,"Non renseigne","Oui","Casque","Pieton","Avant","Ile-de-France"
"1159",48.8871,2.37548,"Indemne",19,2017,"aout","dimanche","Apres-midi","En agglomeration","Intersection en T","Autre collision","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Carrefour amenage","Sur trottoir","Indemne","Femme",29,"Domicile – travail ","Oui","Casque","Pieton","Avant","Ile-de-France"
"1160",48.8872,2.38076,"Blesse leger",19,2018,"mars","samedi","Soir","En agglomeration","Intersection en T","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Femme",54,"Promenade - loisirs","Oui","Casque","Vehicule","Cote droit","Ile-de-France"
